Temperature,Humidity,Pressure,Rain Tomorrow
87.52479515009425,75.65545502580588,1026.030278389679,0
83.25932474899207,28.71261746459095,995.9620654920454,0
80.94304971837803,64.74004334751167,980.7967386461796,1
78.09755204536036,59.73898405178837,979.0121628423896,0
37.05996274231768,34.76678392388895,1031.790858996207,0
35.29864835260338,56.5980988940744,1036.0433969925805,0
50.38081811116695,95.42419325252564,1032.337889259911,0
79.96700708414504,28.186103774175493,1039.8976516115138,0
36.56548851260809,72.09962124129873,975.4466013040396,1
69.600506199126,30.248212520167108,1039.132281133973,0
47.29279968786099,33.177096555944274,997.7722126471094,0
67.5799294468483,73.34720981776675,1035.5403915033828,0
35.19298080629373,59.56430619993408,1016.3723460122868,0
56.93661275657854,24.629937008408245,972.0351520576338,0
48.52511266960113,58.61671597014861,1034.9672090426068,0
86.07668666671974,65.76337361258871,982.6427404378364,1
89.60882386401494,96.75033732074094,1039.517963626871,0
78.7194662079722,33.29867606114015,1007.364027855,0
55.115287487990685,33.60334447442874,1000.0392306351176,0
81.01594896066446,22.90009395319826,1011.129706203992,0
71.692451282201,56.213241329402365,983.0280217212538,0
77.41027821432871,45.072584710872434,991.1564526102396,0
34.62001291514515,41.97851103525066,980.4943249990266,0
58.75503620694457,80.99486958047326,1023.8007325351834,0
90.42245779507408,21.98336570669944,972.1674654389664,0
68.57038767216065,99.09999038911847,1019.9622998213912,0
43.12251382058569,76.18017574628836,1031.683471877402,0
61.69633261562473,49.37895199406885,973.3566649047935,0
93.63321825554372,42.81830521935648,1026.295572841939,0
44.5904850907893,52.27511365655446,1020.9336126301027,0
41.331181587874994,61.52793671521472,1038.4171514438422,0
40.85296157352505,72.74313874257308,1016.7672735972324,1
57.40808787058536,68.96325272904205,976.2726025435404,0
54.419785747083374,94.86371812029338,1010.2389986302236,1
95.4463982968919,45.12560142393677,983.5359949890144,0
31.42560102829096,74.85121153479696,1033.8573610255569,0
95.62318101323578,39.44559121306913,990.0264671816268,0
43.13916661238461,93.53337303097872,989.0378854129804,1
50.99200896927301,82.37366873117557,1023.2721828485948,1
59.80170564445629,72.54310580459986,1039.1452275129586,0
49.31196296778359,36.33045990199093,994.7849022363852,0
71.056302407138,88.78490050644706,998.540072190386,0
98.85748637706368,62.82161292654736,990.5777076282648,0
91.82929468524262,29.66934029348372,984.3919031438026,0
36.40675563267654,81.10872144610984,1033.689835675489,1
43.600744493549485,90.63791362501075,1026.6061002636802,1
63.08661656821341,20.7054285062189,1034.9970057895368,0
30.527168159829685,23.835881827764855,1030.5299227100518,0
62.934093883335954,98.9030202728323,974.6016242809578,1
81.05222063748386,71.190397119252,1023.067560886832,0
56.98812016848705,75.24054740548482,1037.0028490576815,1
58.39350009513262,48.48200529895487,1022.5995698961808,0
59.26688530354788,99.1019694117345,972.887897685176,0
88.82411246770357,46.70906912695541,1032.1451093535268,0
47.15851271989301,28.94020407875541,977.5421595061292,0
74.15781069963055,53.61428512588827,989.9153344957056,0
51.69451659287986,48.5868378119767,1005.137520502775,0
58.830735937747534,38.911868348397256,1027.9907015776523,0
95.3045129020336,79.6892591635765,976.363319468358,0
44.21939609078258,76.32015223357539,1033.726798558159,0
32.39564561835541,70.83587330302444,982.5646529035856,1
75.72285804881099,79.40687237745028,1001.3304674544124,0
78.89776557561336,36.47076970246236,994.8596467247812,0
37.87487458764463,61.23687636823497,1004.2339157568728,1
74.51559724301744,26.38479965447372,1018.318845758692,0
77.20321349252032,72.2545138391111,989.8903437760114,0
44.76233734816721,62.83002359928698,1001.2215470971022,1
57.83773566612524,84.09641939156751,1020.290176528256,0
83.36608883518387,81.95245728208599,981.8957912595616,1
68.63361077660194,58.83031904367744,1009.423431693949,0
38.61320112139957,70.73899093121952,1016.337713258412,0
60.62264359564154,88.18380793659885,1037.506824788898,1
36.43828682084504,95.06478550731872,980.3791777861346,1
74.39545561228961,65.73039447283932,1025.1731918198136,1
97.93149302854422,84.22635747826098,978.3093451844704,0
41.524910392487136,78.86175873210202,1038.0773424510037,0
47.72913819295018,99.66054859823612,987.5901960842637,0
38.37639054002161,92.5147037130387,1006.8395434888712,0
67.35537396520357,99.28201077819044,974.3758406974885,1
67.02483446034853,57.48265064083724,996.1446905234832,0
85.61613810366347,70.71665830717157,1003.7441376645204,1
58.59304336779607,95.17676444358491,991.758991590772,0
53.39927292658001,90.4600796558208,982.4593042832709,0
44.41348801628399,51.395110931492376,980.3181648447468,0
63.4248160475859,49.40871405365471,1011.53858749923,0
59.810775918187446,65.75463545293107,1021.0564851571418,1
86.78906390732067,44.21314008556779,1032.3674992070676,0
92.13693108927248,33.768131824909496,994.839771765742,0
60.02648130434994,40.2658903598558,1001.7427177757772,0
44.784792633998336,40.43916681122162,980.856381237262,0
62.31654697108701,70.39407023928753,979.3942336343068,1
39.59748749464982,35.95713213398619,1007.2117983254448,0
81.86788630471668,33.515262281371214,1016.6606321908952,0
67.95935993291803,25.77472317436005,989.3874520580258,0
77.68928014464447,52.34066132761906,983.928908717236,0
35.3160142737227,82.91527619614875,982.2128607551844,0
32.100736049737826,95.83303047260428,1017.19574267262,1
60.52407364909773,42.893277208903456,975.2367840214084,0
34.26500412410033,22.388974056918016,997.3874654451022,0
65.31882646137359,69.58761672056636,1017.8364661575484,0
62.25393341538001,71.47389847469678,1021.9719476859118,1
47.163063799981,48.76153540681145,980.3153599346858,0
86.27975901693645,61.95771691324461,995.6503776259526,1
72.14225181808878,36.519509767960805,1025.2655720222403,0
71.67974224747996,95.28912230309952,976.6648498140954,0
40.859635802908606,86.19944496944869,992.0604893242438,1
92.46818940237732,42.57784273446906,994.2465824176847,0
95.36868280228788,63.63586931605568,1021.160856417184,0
56.701978981031374,65.38862357956347,1012.2749734270104,0
96.1010464087632,44.17643846693379,1015.9984690301532,0
89.67441556464522,64.97502919923902,1032.4000131814198,0
85.43664915356285,86.0143174244527,984.6266947473416,1
55.92131333031784,20.7875099150912,1028.0726349092129,0
74.09610569644475,24.756846193610784,975.410803609128,0
47.94313433563589,91.7249004703676,1014.6839013523922,0
41.87348664324905,24.54103813352525,972.32454592866,0
46.89081805275231,40.98637620699434,1026.053082248782,0
40.84215800417895,55.62067202949909,1006.7456943256866,0
86.54633235835584,95.42832344179396,1004.0248836286078,1
52.133593980384205,91.55846704190404,998.9885651458746,0
34.126509606249655,26.23013234818788,993.8431477609538,0
45.68472552077868,84.77713182265666,1037.2586342741674,1
48.269597054012905,63.42753770824085,981.693553852754,1
93.0426478317134,87.51615073389058,1039.6560829541745,0
43.31213472526197,80.16868878273986,989.9301466749253,0
33.46606489789321,59.14547083558845,993.9982699191452,0
68.82951334426598,28.641187408217093,977.1351273233792,0
72.87139690523844,92.29416485772911,1038.818542208029,0
35.262845974054805,48.59890437159346,1010.894477870016,0
79.53724164275066,76.32561655647007,987.2483366093336,1
47.130372729967526,92.286572050276,1021.0222407886754,0
31.41118796116607,98.1937535391498,983.5704591323996,0
84.1009848050171,67.28953587933302,992.3438815935508,0
69.18132451605382,82.01115255133179,1011.4042815936948,0
51.48417133635115,62.11687596279211,1032.9995688852914,1
31.23057856207313,71.51225519737017,1022.6728660472756,1
62.899197836737805,78.03278915631378,994.1322920493794,0
81.53503346317697,63.27303989992258,980.6768362276814,0
61.01483528568758,74.90290085864093,1020.474062894566,1
37.779725908650974,25.346550654269144,1007.1370831796788,0
95.12695500646572,74.7495398140015,997.8960290261626,1
79.65271786868453,58.5691473456184,984.394403039768,0
57.774057061148085,89.13198832090737,1003.9977461649024,1
42.63701292831562,77.72130521396471,974.4070092686628,1
55.02720396587509,89.5355702502765,995.9075394194796,1
63.20750717202561,60.52474615455586,1023.508328599686,1
32.75238447969344,76.34411808007391,990.020055614948,0
97.58931086942697,94.31755290115294,1032.2902767562252,1
64.5805736993925,98.1479584248892,1032.6664049872984,1
78.8837138510554,81.91841333665607,988.5301345147546,1
89.63406650480353,35.53109918519843,996.5942715008696,0
43.237022136702,95.82390082573406,990.1277883901432,0
91.25817040782326,73.53709156104755,987.5128800788324,1
41.152067786241616,90.1503870778593,1035.3277000446906,1
42.24835736192552,87.71567171600174,995.1131746360294,0
52.55733640059425,89.8701143424516,986.8914272779982,0
53.79882757493308,30.14892564994551,1029.5878319002225,0
76.67802014314847,67.03141456786408,1035.8936769517532,0
56.4000022990895,80.78397470865511,985.6885261248924,0
70.6808028943057,91.6991639282032,988.6094619163616,0
90.51400135462674,70.37899495141923,1002.6227532918834,0
90.30294158560145,62.38416719361878,1020.0214613992122,1
96.72388644659108,91.43671059954542,1030.1628198818837,1
49.77495246912146,29.158420639035043,1011.4756536324848,0
63.85660307488076,83.83056863032826,1005.1350216679048,0
73.17635244445873,61.93743516584679,1039.5899155043242,0
51.64239495727189,91.59193117294538,1013.9882177707404,0
95.15471782222996,79.01741427491099,1008.660888437958,0
83.60167278337342,90.93712264053468,1018.5868351281551,1
95.46511722790234,85.80965989506954,985.0231478900328,0
68.34312318437817,76.49238660283217,985.0627202324991,0
60.43294587312211,75.40137398656933,1021.1322587676672,0
30.65068566999002,87.48467669310591,980.982724958522,1
64.68169086824706,74.1893857636038,970.6829038073748,1
96.39970463133436,68.44092522136444,973.4366989844792,1
51.35743877398122,23.561098516755912,973.988959723682,0
94.12371731577396,47.51243227787426,1031.3088821734043,0
88.51210125034828,65.0509241992691,1005.478613811196,1
57.34547052758326,64.54817907266512,989.5832239614896,0
66.79937320403302,50.48212422764135,1007.225500354338,0
48.38121219464784,40.831707185047314,1030.8508902649187,0
30.31634439744249,67.20807419509819,984.9262516069684,0
39.438207264745415,37.65952665220791,978.0937394643358,0
62.08513230297845,29.88583129733355,980.3173204939328,0
38.76342278096055,99.35763612525275,971.6643937239968,1
78.21767451469007,41.06767330919645,1039.6346078862512,0
79.80350106904726,65.76817671542669,987.8114713482385,0
85.64490343711066,89.2622068445682,985.631455016969,0
82.20540898311918,20.265105934999017,992.1342688050694,0
40.357326474843454,81.4501482976797,996.1859207112368,1
77.55394047456292,73.87330711132111,1035.768912960271,0
76.00179780232804,49.63807295940556,1003.7699891022588,0
56.41606166664107,94.76489668416065,1006.6974407819656,1
61.36140867868018,72.20973236741847,1039.7727670714971,0
47.236744859508974,51.391050377999576,975.512755008867,0
48.961239477937525,43.48647721756044,975.13471939417,0
39.26033322947942,84.88810918088335,999.7374766311368,1
34.14768165080692,77.81807551490223,1020.9236639416094,0
95.9924515282521,99.6353002646726,1001.556502775818,0
75.93681516289715,76.54161608605264,977.4611291271356,0
52.631981294871935,46.50706638205361,1023.9104705771726,0
51.74817919839855,21.535932740293237,1011.9910383143884,0
50.37085428848842,33.28754185578163,978.6458897329644,0
99.76884975400988,48.8452727307141,1034.4029289559749,0
76.34596061299374,84.37840454011084,974.2183591636305,0
93.76449780856764,87.3762934770346,997.9928463104792,1
34.62123916179421,65.13406159547705,1010.7170334638754,0
88.94842172224739,55.23540274047794,1020.31022576854,0
46.688089636053775,74.46086991430836,1036.5678904859192,0
87.93750696898188,44.27663319010628,1026.4929485108255,0
51.15029969061428,61.48453607730295,987.1844684562654,0
79.98767935645142,37.68828505328961,984.5419515670314,0
68.35324142594635,77.72092381289771,986.0427354134944,1
53.307469371350855,76.0875896233256,971.636177347834,1
62.38948417258924,55.76293779016928,1016.9222025755876,0
91.63864387170692,43.29422444670481,1026.073059460222,0
57.57124980565328,84.81781156373033,1013.1101971886012,1
64.04598710251175,47.74690350761293,1021.1132470269316,0
66.85064517232642,76.22836558364611,1006.8524332267856,0
50.093665591535625,65.64941851946662,1033.4625582735262,0
73.08959766829304,76.42924609709453,1014.4551630875152,1
75.7050530115169,70.05612815986382,977.503469173103,1
38.666664986727575,53.18455888567311,1027.4815033978757,0
75.81861439476035,45.93909292043556,1023.0537118561468,0
75.65806160452061,75.33939086033983,1021.9607708621446,0
99.01723477082606,29.01964286059495,995.9624131253648,0
39.26720770220653,89.49324064164246,983.2637313745042,1
84.69218859206305,59.66292571712978,1028.6172057170097,0
38.17804096677302,48.50757398899919,975.2478790283023,0
69.02934587152653,38.96899038910735,1001.5057943048683,0
90.75227196286542,27.910911667751144,1001.5264873361097,0
47.62113219886295,27.57635929801253,1039.554221265881,0
72.3933817335407,90.46948425894294,1014.464516342194,1
50.51408661497713,53.23229914950306,971.0214451473506,0
46.30055198157291,27.67494631139189,997.3790416786178,0
83.62135562313273,52.26080987300285,1032.6883995987198,0
30.692703911118056,42.25156671756329,1009.531316693704,0
53.3866942565886,52.84090996326812,1030.197573777562,0
91.8186994075131,94.02183388638784,1001.9281980185524,1
39.48878949375558,53.64275129363031,992.7332168218984,0
92.08627722803766,92.75275326602164,996.688483974287,1
40.72449923838559,55.39000803096332,974.8268300638558,0
48.547038994489895,96.51339987647204,997.3223103955372,0
67.57389792588143,45.08909251194858,1018.686895935904,0
91.04674741372943,88.63658016165273,1027.348818515202,0
64.3700581971223,46.03430613745269,1001.240972782829,0
91.47899206490771,95.18901501324518,1021.6689804451722,1
67.74398091854354,28.06758682866856,994.6610864659306,0
61.99215292772384,89.97720110355816,1024.9477822650113,0
57.12495420711693,67.73385056207027,1030.1024796897495,0
73.45691590643702,61.80737174903173,1008.0276452563252,1
46.81466852220555,37.271204157268144,1029.498102926447,0
44.90815445348417,98.02620635703916,993.5357753354408,0
96.99941832289038,56.26390977762391,1006.2408045111468,0
88.27653479847714,57.99350045362627,1031.4815965306543,0
88.71727809997904,32.78191534252503,1021.2714035689246,0
94.6878455690908,70.64794805640898,980.6713259037516,1
79.26853634957814,90.04559434898466,1030.10033384303,1
32.422627909255645,21.868384988028325,987.3353297629212,0
60.53176045836456,38.39855792221664,999.124621827154,0
45.61073677371383,69.92201072617155,1007.1244185095778,1
56.15120759527093,31.43052948489555,1015.6623536923308,0
59.62042285934194,97.59599971686232,1003.0105737540514,1
54.88085409808053,98.3172246297451,1001.0053771404288,0
49.71326722081152,77.53577907405699,1017.9349868400396,0
78.70640328769925,57.25694930007855,977.2744843192776,0
46.748231952886485,89.31440150524006,993.6531365481952,0
78.15623317046611,91.54643759833058,971.6857417523364,1
91.28594510332996,51.04062659174362,980.41174724673,0
34.85335089802783,50.95948778313688,1033.8028449014012,0
99.5674619042004,76.92564649847517,1022.3678366711224,1
98.868525324938,40.41677471830181,1017.4257838890062,0
59.20504990937856,79.54128578274111,1030.2968842774262,0
90.76584503761606,47.941629640222594,1030.7181600785132,0
60.48092252447291,21.24921544927432,998.7225860818876,0
76.43812950312648,35.238873188249215,1019.8770551564,0
58.307515129851375,44.238157102547326,992.5528786065428,0
72.75826313347781,40.25601854369329,1002.4335538016684,0
41.73920859932986,30.533483941770008,1019.8302664443344,0
70.80564321206343,98.1730642778997,980.4930451693972,1
60.502760648693226,50.11819600046792,1035.5700170871205,0
75.97198205735837,49.98040658528599,972.4632927653242,0
40.72421778465121,76.04126820213693,985.4181527257614,0
31.919531453049384,95.7106160429041,1036.1850171757224,0
60.1521269999748,28.7361658563892,972.3718163618151,0
46.1032379198622,54.12120188496224,1032.844095229024,0
78.03139948540169,60.90566130808008,994.1283248372793,1
82.19705463262284,55.54497664779607,973.0420046081836,0
39.69757509398779,71.92749531645242,1036.4215713447431,1
97.57670092881546,72.28319550227265,970.9293164844344,1
41.31429057633645,29.08684436671061,972.9432190138394,0
46.049295872360034,93.09219920309604,997.9441524736598,1
34.76249976844149,37.20189227909384,1039.752618679052,0
77.69189779065132,57.34271093364555,1015.366133121364,0
64.35705186822463,82.34574464806258,993.9820821200584,1
83.3156997760378,86.41317685546178,988.0442363354896,0
37.83429227755644,41.77716479365391,1009.6892383611296,0
59.1210685046051,95.7181872941092,999.7409416029034,0
49.90484750621383,46.81784106677447,976.3133711141948,0
38.730027885901386,36.934599915149136,985.2772629780624,0
47.74565151733664,38.9384350448573,999.7156303050128,0
88.8404494067925,68.67918987654103,1037.809637971518,1
90.47721369526764,21.81976467311257,1001.5674160745316,0
45.39515746501216,52.587002430352136,1009.2613915345604,0
73.41542721621298,42.77944923805748,1026.8760140339575,0
84.14366368562702,83.56533084132164,991.3854732233202,1
89.28522522616214,22.95394384793212,1000.4066106184848,0
64.0381433921786,81.22252267556019,1032.702381210481,0
93.9475294765308,65.50484924708411,1031.532318148941,0
84.04825901247135,91.39692807700898,1036.1493967958163,0
59.43441446090384,41.98315879885263,983.3928911423592,0
73.87818714762122,80.28669029487187,1017.37447777679,1
90.8658238642976,22.025737365871677,1034.854865642097,0
58.80578520503123,84.4182773764158,989.7267774090122,1
91.27723295621374,64.83743623257206,1027.0255509633485,0
73.2711946917092,65.78552127870557,1013.7821449230864,0
37.14907554941559,44.11052751083992,1034.029249347003,0
81.18311837251217,26.908186557445617,1038.4975544153417,0
92.73073471037034,99.27671427035736,1024.6025959987182,1
70.04938174751884,32.70833076053816,990.8445751679808,0
70.39597205168997,78.285712531204,1008.5860529680808,0
70.21102739530497,20.93303407573444,984.028961998936,0
53.10538135689151,78.24105019145904,1019.260562797356,1
66.97361418631758,90.6864847662518,995.6043772889687,1
43.0625858353051,20.596053849884903,1026.6562292415322,0
33.354786167639894,46.869097621324734,998.3436805746068,0
32.01061654409032,37.803694329736615,972.468388400481,0
56.98320994126833,86.06053142007016,996.9908795250016,0
75.99840450691454,40.32885341340089,970.0022994400282,0
52.37733408403395,66.23925808030886,984.8208419916806,0
59.55629900690563,97.87386485585756,998.4798922761444,1
42.071313259184336,59.79017363908119,1021.7487392879112,0
42.08832257823996,93.67243309951392,1027.6304055588882,1
45.03236311518167,95.63321852031692,1024.1001887665086,1
78.75470118995513,84.83576361353312,1035.1499553125195,0
73.86931892830827,65.84823339176003,1029.1832034779695,1
75.0383742932236,88.76859824864414,1012.740460799766,0
45.39089732673393,90.28649096429496,989.988072564102,0
96.90734873986833,95.89643952439346,994.3838254329424,0
91.03503887771988,96.95337319871363,1020.5755063039232,0
48.115701006150886,65.22706482374846,1003.4174080901544,0
53.00320474771986,73.56415392006427,1019.5892892884548,1
83.55460370890287,28.79080374857337,979.572642704758,0
85.65643242739775,26.814587900511384,997.0136437967108,0
92.75440127972062,32.61763034483478,980.4766895918052,0
42.28426005646257,43.484753833778655,1039.0698034536122,0
75.58143621504604,26.44056379094411,989.0480527144432,0
92.5227765555421,43.47031579897906,1019.8022570375944,0
32.76518175657391,40.99150294208747,1035.4696523081918,0
34.970596112816274,93.10004720175678,979.6672349431324,0
99.59877274662055,50.38127404889504,979.951135673975,0
74.47168759926522,25.657105351205374,999.9167491025069,0
83.6104830693782,23.336210072676263,1017.1193326973448,0
43.46666162767994,88.5081889721338,1008.6105414485644,1
48.31070131129469,68.99143895240789,1012.9543216214072,0
